,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
9190,39,48,29,16,26,54,20,93,58,46,98,24,81,83,93,85
9191,9,8,11,5,40,86,84,81,76,36,49,94,48,57,68,96
9192,38,73,51,57,30,32,42,34,69,21,21,23,36,23,99,2
9193,50,58,70,39,29,99,20,61,81,63,99,31,84,58,26,45
9194,77,71,65,6,21,93,90,81,34,27,80,4,47,15,95,27
9195,16,10,51,53,48,69,39,88,29,17,49,94,60,46,33,6
9196,35,20,88,28,64,11,39,76,47,12,6,9,22,31,42,59
9197,25,99,49,6,15,18,49,45,76,62,90,85,59,8,33,98
9198,39,95,23,45,46,15,44,91,11,36,18,96,96,36,68,13
9199,54,43,80,94,28,30,30,66,85,29,28,51,30,74,98,17
9200,2,83,95,47,26,91,64,88,69,51,69,36,74,77,32,58
9201,18,99,36,26,50,55,2,96,29,50,73,85,86,0,3,68
9202,93,58,84,35,54,36,33,0,24,49,1,50,59,30,42,67
9203,29,59,93,71,28,22,4,44,14,75,34,96,66,42,15,94
9204,61,10,90,10,74,4,67,74,46,41,4,17,17,73,13,39
9205,50,87,92,32,99,32,71,59,24,27,0,6,85,75,19,60
9206,66,90,61,38,6,82,29,70,73,24,75,7,7,53,47,69
9207,85,61,86,36,35,17,28,56,11,80,77,88,8,9,40,25
9208,74,28,88,94,79,93,6,88,26,72,59,26,79,61,9,83
9209,38,51,49,46,54,13,41,65,37,72,36,76,96,78,67,87
9210,49,30,87,68,87,3,97,63,93,21,64,59,4,66,71,77
9211,70,3,41,5,44,95,22,25,8,1,39,69,79,86,37,1
9212,78,97,57,95,13,25,42,58,12,54,54,18,38,91,53,2
9213,61,5,47,51,91,85,8,35,9,0,36,69,33,32,44,34
9214,5,79,85,2,83,11,46,82,66,43,71,32,96,53,60,84
9215,2,24,8,33,83,7,46,34,74,68,38,10,24,74,4,35
9216,81,13,96,20,80,29,85,66,54,83,38,20,67,27,55,95
9217,7,79,79,26,86,85,72,17,42,43,13,69,59,74,51,49
9218,84,37,52,73,54,86,18,54,84,28,20,58,38,4,47,69
9219,70,84,42,6,98,87,41,39,35,56,3,37,77,64,84,85
9220,15,81,60,5,28,42,46,89,0,93,20,66,35,59,9,98
9221,61,47,50,43,57,36,50,58,19,1,25,3,57,31,7,47
9222,13,40,15,94,71,38,22,81,75,15,70,25,67,78,26,86
9223,60,58,3,48,99,31,98,11,60,81,10,11,68,83,79,50
9224,20,70,13,84,0,74,36,22,4,13,36,81,28,11,20,86
9225,27,46,95,60,17,64,25,3,89,11,27,87,9,30,69,5
9226,79,12,20,37,97,41,78,30,34,78,80,10,90,8,19,84
9227,41,43,78,74,12,59,60,28,92,51,13,58,7,77,69,63
9228,0,48,59,41,29,19,68,9,14,43,52,97,2,5,15,22
9229,57,75,16,71,72,20,89,84,43,25,84,61,59,43,36,86
9230,20,17,86,14,32,95,79,47,53,46,79,46,95,37,29,16
9231,27,10,65,32,91,70,92,97,36,30,80,19,27,55,96,45
9232,33,99,5,15,70,96,31,63,20,72,57,56,1,49,70,83
9233,63,22,8,98,79,55,54,6,97,58,51,62,95,47,58,63
9234,61,9,90,43,18,5,38,98,18,62,30,8,12,86,89,30
9235,53,49,53,65,15,75,57,72,97,2,99,72,12,5,68,27
9236,46,33,0,27,79,66,17,59,33,91,64,93,45,92,46,52
9237,62,5,56,33,81,74,94,38,75,10,12,6,46,10,11,55
9238,38,40,1,20,82,70,8,2,89,8,66,18,3,59,21,3
9239,62,32,34,86,92,92,11,69,14,6,67,76,92,36,13,56
9240,65,29,23,43,29,1,86,35,30,43,72,65,63,86,28,84
9241,71,37,1,38,16,20,72,14,38,57,47,57,41,39,17,62
9242,4,98,32,69,99,95,96,19,82,95,97,31,45,75,29,25
9243,62,37,92,42,60,37,79,93,19,59,66,87,67,90,81,25
9244,73,69,47,58,51,16,95,54,33,29,38,94,81,72,9,64
9245,96,84,26,22,43,48,21,28,67,82,75,94,10,64,44,82
9246,96,14,73,39,79,3,48,23,1,10,16,77,19,94,74,39
9247,0,98,21,87,13,11,54,22,82,89,67,3,63,5,41,44
9248,53,74,12,32,58,0,21,63,99,12,75,59,91,23,97,70
9249,92,56,77,48,82,72,43,71,71,64,90,52,76,12,94,44
9250,33,70,98,4,49,25,1,86,49,22,66,2,84,40,79,74
9251,60,38,8,44,6,27,24,37,18,74,40,29,52,75,23,48
9252,88,71,79,11,21,6,95,85,25,16,68,48,70,35,97,3
9253,42,75,46,61,39,95,59,30,59,27,82,89,79,19,18,12
9254,35,37,84,13,40,35,91,90,20,7,45,38,15,28,46,43
9255,93,18,12,2,38,89,4,67,34,81,7,85,18,40,32,24
9256,15,97,5,83,57,33,27,8,64,87,81,58,56,61,1,15
9257,10,16,59,17,20,98,32,9,73,6,96,78,35,4,72,49
9258,37,34,97,91,72,18,81,54,89,64,90,61,77,62,18,91
9259,66,35,45,85,15,4,6,97,14,43,50,87,85,39,96,71
9260,3,26,71,10,84,24,47,21,50,34,61,13,82,67,49,17
9261,47,75,1,33,49,84,32,29,8,97,2,95,18,46,91,42
9262,71,1,68,92,13,27,55,60,40,73,71,6,28,48,79,75
9263,93,91,25,34,65,75,66,93,97,17,4,24,67,86,91,91
9264,66,67,9,88,33,36,89,35,92,19,49,21,4,5,57,31
9265,46,17,33,67,21,76,16,7,76,39,98,16,56,73,11,36
9266,17,1,75,0,7,88,22,2,56,10,87,2,14,30,38,40
9267,95,94,77,41,1,3,92,68,22,4,94,26,77,18,45,6
9268,4,86,7,88,79,21,35,70,9,39,1,50,6,35,79,37
9269,61,25,68,16,36,55,93,46,75,93,27,61,61,10,74,72
9270,26,67,68,69,11,11,40,94,90,79,45,78,23,77,40,57
9271,45,45,23,25,72,10,47,31,53,15,37,22,96,76,69,1
9272,15,16,81,1,78,66,31,11,72,72,50,6,53,60,49,56
9273,88,2,43,80,12,15,22,68,52,63,6,90,72,78,38,89
9274,95,30,48,54,47,61,19,64,64,64,22,87,97,16,50,24
9275,8,73,28,50,34,16,78,2,42,24,99,41,7,38,29,80
9276,60,50,86,28,34,92,18,77,55,96,45,6,52,5,16,90
9277,87,41,54,91,45,45,37,72,34,89,72,33,33,57,91,36
9278,16,9,18,99,88,13,90,79,97,11,86,53,25,64,53,1
9279,84,20,92,4,70,11,5,38,44,95,10,22,56,84,41,1
9280,65,58,57,41,49,33,5,85,33,44,78,88,90,10,84,69
9281,64,3,21,16,8,56,66,77,78,55,86,30,6,23,85,1
9282,19,11,89,86,77,14,96,29,43,0,95,71,8,10,2,60
9283,63,55,74,66,22,91,99,67,73,85,64,20,69,42,46,30
9284,2,88,72,74,23,61,23,10,33,84,34,92,18,25,75,34
9285,71,16,95,87,81,37,10,23,22,35,22,0,4,66,71,91
9286,75,48,97,93,38,46,82,94,98,42,94,26,89,37,54,72
9287,29,27,45,11,53,14,54,11,70,37,57,23,84,30,61,38
9288,39,6,81,12,81,0,69,84,99,60,97,83,40,51,85,90
9289,87,49,89,51,29,11,0,85,91,69,73,19,56,18,82,29
9290,51,1,71,0,86,20,3,14,33,82,8,73,51,82,57,14
9291,51,5,51,35,57,56,10,13,75,55,69,83,20,56,67,33
9292,9,5,14,88,25,11,19,60,90,66,7,7,86,81,34,39
9293,60,19,75,77,10,65,70,65,58,98,61,67,8,66,47,26
9294,0,26,65,81,13,41,9,56,16,65,89,29,63,49,24,37
9295,82,2,31,82,38,21,90,7,50,71,63,78,33,23,93,34
9296,18,25,55,0,92,81,93,55,30,6,89,80,62,91,6,32
9297,57,69,6,74,4,5,57,65,88,49,48,20,32,96,25,86
9298,78,97,97,3,27,2,65,88,24,10,6,10,97,50,20,77
9299,42,34,55,57,87,40,82,76,35,71,76,14,35,57,58,55
9300,59,81,13,59,18,33,23,10,89,76,33,83,21,8,39,91
9301,40,35,78,20,0,17,87,50,79,43,95,96,76,64,75,54
9302,95,94,73,67,4,51,0,95,62,72,96,47,87,95,81,14
9303,35,40,42,8,89,15,60,80,73,70,71,55,53,16,18,39
9304,36,33,69,24,70,54,8,43,92,56,93,77,96,20,37,78
9305,16,24,49,7,65,90,12,38,47,16,8,38,13,14,30,49
9306,81,13,17,85,5,2,20,81,69,61,33,24,81,61,87,90
9307,12,90,74,17,4,54,3,78,66,95,1,85,23,67,52,40
9308,2,58,99,59,61,68,84,15,38,85,63,53,42,57,4,65
9309,98,52,66,52,53,23,68,79,39,23,68,2,51,62,48,80
9310,4,74,70,31,39,43,40,97,96,94,26,14,76,12,3,79
9311,98,86,92,10,69,82,56,34,40,44,73,33,61,66,87,25
9312,61,58,39,61,50,72,48,67,42,71,92,90,69,59,93,60
9313,5,40,88,47,58,42,29,13,64,2,3,97,70,45,22,7
9314,17,48,31,16,42,88,59,43,70,75,89,46,2,87,42,48
9315,6,48,14,91,21,24,37,86,32,45,29,56,87,52,81,18
9316,47,36,47,27,90,69,44,23,30,23,46,19,89,41,97,61
9317,94,1,52,36,28,63,87,81,20,49,20,40,63,24,40,87
9318,98,86,0,85,26,34,87,17,53,8,87,21,70,37,79,50
9319,94,92,43,43,55,87,22,76,23,45,58,22,17,24,66,14
9320,81,29,47,2,93,44,45,22,54,43,36,57,27,83,16,61
9321,44,77,56,61,93,22,65,77,2,78,62,91,32,30,66,81
9322,70,4,73,31,65,94,13,93,8,9,7,54,54,64,63,60
9323,50,5,19,40,68,15,91,89,76,95,3,11,86,11,73,34
9324,17,74,17,32,27,93,40,0,41,38,99,9,83,54,79,98
9325,33,45,44,61,25,26,16,0,93,78,84,50,17,89,74,1
9326,63,66,29,94,74,3,65,12,8,68,33,82,6,57,94,74
9327,15,93,47,96,64,70,90,54,33,76,35,57,53,70,53,20
9328,75,97,36,63,15,73,42,6,49,63,25,22,58,58,94,47
9329,60,37,42,79,53,43,38,72,57,89,43,50,14,79,0,52
9330,17,98,68,41,86,87,68,51,60,58,35,52,50,21,94,7
9331,9,83,92,87,78,78,8,51,14,9,97,36,70,83,23,20
9332,10,39,7,54,23,67,31,85,70,46,5,16,47,28,56,97
9333,33,24,7,18,48,62,52,3,57,28,37,30,61,93,89,87
9334,81,77,69,11,55,59,41,59,85,77,93,39,37,19,32,43
9335,19,29,54,39,30,24,5,79,57,86,74,30,79,8,87,46
9336,29,94,7,44,14,40,49,16,20,13,63,78,47,33,66,16
9337,54,65,88,18,23,72,33,87,15,12,75,4,11,80,78,62
9338,62,79,19,31,37,17,43,95,2,32,42,89,99,23,58,52
9339,71,45,24,59,7,52,83,69,41,84,57,56,62,10,54,14
9340,42,67,35,42,64,83,3,40,97,50,15,32,4,96,17,30
9341,33,65,35,67,57,53,97,5,40,83,78,21,99,55,56,42
9342,92,16,27,49,21,62,60,28,6,19,52,0,18,77,62,42
9343,4,9,98,69,14,46,2,18,45,10,85,54,59,71,56,65
9344,99,4,36,59,15,50,54,5,46,87,4,52,61,17,40,94
9345,30,35,17,86,7,3,98,11,49,40,6,44,38,62,91,7
9346,11,86,76,63,43,55,42,84,8,98,69,88,35,2,92,63
9347,87,10,36,60,51,12,39,80,97,99,66,16,98,21,76,82
9348,26,97,18,54,38,14,74,5,11,15,54,96,13,47,58,32
9349,10,15,58,4,32,36,24,81,87,23,64,26,91,98,92,98
9350,45,54,32,16,44,9,28,71,31,29,41,48,65,34,29,16
9351,89,78,62,49,82,5,55,75,67,96,20,67,56,17,35,32
9352,8,92,20,33,79,6,57,30,36,52,30,68,0,6,93,82
9353,30,81,62,69,42,81,45,40,0,33,82,87,77,38,37,20
9354,42,35,3,88,16,19,87,88,71,23,88,37,3,87,54,63
9355,95,2,81,28,38,62,27,85,65,27,17,44,32,2,72,18
9356,26,62,54,43,47,53,7,9,31,18,22,70,16,73,52,51
9357,23,51,67,9,92,82,50,92,37,62,56,42,86,80,42,30
9358,11,99,86,99,79,71,72,44,68,73,49,48,30,72,64,98
9359,90,51,98,31,63,75,24,39,17,32,72,73,46,90,87,20
9360,73,86,48,91,61,11,95,14,89,64,36,52,46,87,89,44
9361,73,68,64,45,15,87,33,14,72,88,56,77,25,98,81,89
9362,86,49,5,92,21,38,35,65,41,13,41,48,96,9,24,97
9363,15,94,85,24,33,80,58,93,35,7,69,31,80,71,52,67
9364,1,4,39,41,69,75,65,16,47,64,23,58,48,28,10,66
9365,83,6,87,10,51,17,94,64,33,36,83,12,38,71,53,10
9366,72,91,39,13,89,44,21,90,77,26,49,93,40,1,5,65
9367,50,54,37,23,7,34,61,93,68,81,38,50,70,10,82,11
9368,21,66,25,17,53,41,49,66,72,40,21,41,28,84,76,35
9369,79,69,56,93,38,61,23,57,19,9,82,15,93,66,11,20
9370,20,59,98,58,8,73,2,10,59,6,88,65,79,15,26,16
9371,61,68,64,12,3,7,3,33,33,70,9,32,43,19,34,5
9372,73,29,96,28,66,45,25,82,89,82,7,1,77,50,80,81
9373,32,65,38,45,61,6,54,24,14,30,51,5,22,13,76,33
9374,44,48,17,35,30,83,92,84,92,28,25,44,95,36,85,91
9375,32,8,98,44,14,22,65,62,60,48,75,36,33,71,80,61
9376,66,26,23,68,68,30,18,49,61,25,16,20,3,79,24,12
9377,96,27,49,6,75,1,28,25,65,60,36,35,86,2,89,21
9378,5,33,27,35,38,20,29,87,3,64,28,59,9,97,48,57
9379,64,65,36,63,74,33,20,69,47,19,39,68,44,64,53,98
9380,24,35,70,37,23,31,25,66,64,74,33,76,28,41,1,91
9381,71,78,9,14,75,79,32,12,42,59,3,61,86,57,80,38
9382,78,6,57,85,25,5,87,22,14,82,1,12,28,70,89,12
9383,90,99,90,51,23,73,57,76,61,48,57,3,58,88,12,1
9384,26,31,29,82,20,80,36,39,0,62,28,5,60,9,34,36
9385,90,73,38,54,48,91,36,5,36,7,23,54,4,86,34,51
9386,42,66,10,21,87,20,59,31,8,48,27,19,0,57,51,73
9387,75,70,66,40,50,2,79,30,18,82,50,76,66,48,96,83
9388,90,55,94,95,80,16,98,55,64,12,82,29,73,28,45,84
9389,85,42,69,22,96,41,5,42,92,2,43,10,48,81,57,47
9390,59,9,21,37,48,23,56,15,46,17,39,52,34,69,82,8
9391,6,22,39,66,69,17,93,56,46,80,81,63,58,0,83,5
9392,34,40,41,19,4,65,49,65,43,31,86,53,56,70,95,55
9393,98,21,23,6,9,86,82,70,54,60,2,5,96,65,17,8
9394,0,59,46,43,30,90,37,90,54,35,94,37,93,98,78,17
9395,86,8,73,55,33,51,63,78,72,69,34,10,84,58,91,48
9396,67,9,28,69,78,30,69,46,46,10,35,86,58,75,3,76
9397,22,32,72,60,47,56,83,47,4,31,50,47,31,44,55,45
9398,62,88,26,80,28,1,91,46,86,31,7,19,59,3,4,41
9399,20,4,26,62,44,12,45,28,30,58,7,20,55,24,19,53
9400,35,8,71,81,40,12,64,85,30,80,55,39,9,3,83,5
9401,6,58,85,57,65,58,21,95,35,91,19,53,58,36,67,59
9402,58,50,38,92,32,40,98,74,68,63,8,30,65,94,23,42
9403,40,52,8,22,83,51,34,88,83,91,20,22,92,78,90,96
9404,87,92,89,57,84,47,65,47,59,53,73,50,75,24,18,15
9405,57,92,69,67,56,76,8,23,65,46,88,80,37,88,96,31
9406,76,95,41,36,98,50,51,65,51,20,30,13,80,42,8,53
9407,47,7,46,41,29,75,60,16,90,11,13,91,37,41,63,21
9408,77,45,62,77,20,75,16,95,70,23,53,19,55,19,79,19
9409,9,81,45,6,41,17,56,69,12,28,37,48,16,90,37,98
9410,9,97,63,62,47,55,43,92,58,88,58,6,24,32,87,64
9411,96,92,76,48,12,43,9,80,55,63,50,80,53,93,41,33
9412,5,77,92,73,91,86,26,26,32,40,89,26,4,55,4,72
9413,94,39,67,21,31,52,63,85,71,14,81,36,94,29,7,23
9414,2,47,80,3,1,55,16,87,26,59,18,20,26,53,37,95
9415,97,30,69,63,71,16,83,82,36,81,42,76,13,57,49,26
9416,28,18,37,21,2,86,56,12,80,58,32,72,23,5,87,27
9417,45,22,50,58,69,8,73,47,82,61,96,2,81,8,48,50
9418,66,60,39,67,94,18,37,72,98,13,55,48,19,93,53,72
9419,40,4,80,57,35,35,98,87,62,91,2,49,3,25,65,91
9420,26,19,76,50,43,24,21,68,46,63,63,60,27,52,12,88
9421,98,58,10,79,17,70,43,97,89,2,65,82,0,69,85,96
9422,91,31,28,48,66,84,89,86,83,69,95,61,76,99,69,86
9423,78,44,31,2,72,1,80,96,80,33,43,47,99,62,6,34
9424,52,18,26,95,64,36,28,78,67,46,2,87,17,33,29,83
9425,16,58,19,9,28,24,28,97,89,60,57,0,24,8,25,14
9426,57,93,73,9,38,19,69,19,86,55,15,10,28,23,31,44
9427,43,97,37,32,49,57,5,94,97,58,22,58,44,75,2,42
9428,79,80,46,70,99,16,22,56,72,96,56,71,80,9,11,48
9429,91,7,88,35,93,61,92,25,30,80,71,60,28,95,34,45
9430,79,22,32,47,27,59,49,25,21,49,76,14,75,17,88,37
9431,71,15,45,34,38,1,48,35,27,0,10,13,51,63,18,99
9432,81,65,6,93,25,45,86,42,72,23,98,34,40,19,63,47
9433,4,4,53,37,27,87,56,59,49,15,99,9,9,26,95,72
9434,49,85,46,71,34,18,72,65,61,67,75,14,83,4,96,78
9435,91,67,35,84,83,20,0,73,26,33,87,60,38,89,58,45
9436,36,90,69,80,98,38,51,86,62,18,55,68,8,68,26,78
9437,25,47,24,69,36,62,50,43,15,77,99,39,91,59,51,51
9438,6,70,67,88,25,8,11,47,25,97,60,52,1,65,50,87
9439,76,18,65,25,6,97,83,58,19,29,46,58,91,49,9,75
9440,35,38,11,48,39,62,14,0,17,72,20,23,30,23,4,2
9441,81,31,57,15,92,60,63,2,13,78,7,20,5,71,32,72
9442,52,37,44,80,7,23,41,47,16,70,95,52,73,0,19,67
9443,22,73,6,1,70,84,55,37,53,97,59,61,19,90,2,13
9444,30,9,16,69,51,72,32,23,23,78,53,12,16,50,57,51
9445,86,26,49,94,41,7,87,99,21,10,38,71,91,14,16,45
9446,76,8,61,42,61,98,19,1,65,28,74,33,83,79,52,74
9447,66,16,93,83,39,1,63,85,2,29,90,93,12,47,97,60
9448,7,15,25,7,65,25,73,69,92,42,17,67,38,19,10,51
9449,47,16,21,89,60,57,68,76,3,89,83,77,81,79,80,69
9450,80,93,65,33,60,38,29,74,77,94,65,42,72,97,93,0
9451,78,68,62,39,90,97,32,14,47,56,21,15,84,79,91,7
9452,20,72,62,71,19,19,61,36,2,9,18,48,27,98,9,62
9453,83,6,66,38,77,81,45,17,19,6,97,53,21,68,7,95
9454,59,44,64,23,32,46,78,76,15,68,52,76,99,60,78,54
9455,71,86,58,15,43,66,90,94,50,34,15,41,27,12,56,69
9456,11,13,9,89,56,58,10,66,35,88,10,70,48,68,90,54
9457,46,1,43,9,60,18,79,14,41,89,9,25,10,8,54,69
9458,88,90,13,80,32,30,45,56,91,27,86,67,34,26,55,49
9459,84,78,73,69,57,44,67,81,61,31,80,84,50,64,50,56
9460,37,46,43,64,20,90,22,46,42,56,78,69,66,13,92,87
9461,52,80,91,36,46,37,7,49,61,88,26,89,4,82,8,80
9462,34,36,8,79,76,71,70,5,38,50,61,21,13,70,34,88
9463,61,89,54,31,92,99,12,21,30,52,33,40,50,22,64,68
9464,67,29,80,99,89,44,73,55,63,32,76,30,67,1,26,11
9465,17,19,46,95,91,81,68,89,47,60,59,34,25,88,50,72
9466,32,8,42,64,46,36,39,15,80,74,87,49,70,8,31,68
9467,97,65,95,29,86,38,94,89,68,1,39,84,96,66,28,25
9468,68,24,8,50,30,87,80,51,85,45,26,79,12,61,5,96
9469,4,35,37,68,15,66,21,55,73,76,24,65,35,20,31,72
9470,1,97,54,42,85,43,94,28,96,97,62,89,17,26,55,57
9471,64,73,50,32,21,75,20,55,7,90,17,50,99,37,20,30
9472,11,62,10,75,74,79,66,96,91,97,88,43,65,77,18,71
9473,58,70,81,6,57,37,98,55,51,82,73,62,41,77,73,80
9474,97,71,42,96,8,29,41,74,19,72,17,71,14,90,54,57
9475,55,37,77,90,98,9,72,42,6,6,9,63,41,91,61,3
9476,43,7,33,11,10,91,20,80,59,0,91,68,86,17,8,76
9477,79,57,93,75,34,62,14,51,61,27,96,82,0,43,35,65
9478,54,60,32,87,64,30,80,3,60,74,38,88,13,89,50,41
9479,55,19,18,92,98,60,51,31,98,67,31,78,96,30,17,2
9480,20,20,85,63,96,69,72,72,6,30,20,92,40,27,76,91
9481,50,23,12,78,33,51,41,25,86,43,92,28,69,23,33,43
9482,70,82,92,12,14,28,70,20,71,46,45,90,86,89,25,84
9483,69,66,29,72,23,81,53,72,13,68,99,47,3,55,21,12
9484,6,73,68,34,17,7,64,63,59,82,41,82,21,64,62,62
9485,16,17,32,79,4,15,88,47,40,57,65,78,63,7,71,94
9486,39,70,63,49,5,89,20,90,80,84,52,57,94,43,9,90
9487,81,91,80,88,16,83,79,56,13,96,46,23,76,25,35,26
9488,99,24,62,55,53,64,0,97,80,4,31,52,99,72,38,95
9489,46,99,86,10,22,4,56,97,11,5,0,79,94,84,27,6
9490,62,9,37,43,92,29,19,80,83,71,3,6,83,15,18,34
9491,90,87,68,38,12,13,53,30,35,35,48,94,58,54,86,28
9492,5,48,50,87,65,27,84,49,38,56,70,39,97,84,22,2
9493,31,28,4,41,88,80,56,7,4,59,0,58,72,51,52,75
9494,47,33,1,80,91,19,8,4,93,80,66,25,77,91,69,10
9495,39,3,0,93,6,58,13,6,18,15,57,72,44,8,35,49
9496,58,82,48,41,68,26,93,38,98,93,59,38,55,24,2,49
9497,37,54,39,38,45,68,9,84,8,98,58,13,73,67,0,9
9498,99,30,94,54,2,74,91,99,79,80,97,11,37,45,95,12
9499,6,0,41,79,79,66,52,50,83,58,47,29,15,13,8,67
9500,19,62,4,16,37,68,4,18,1,5,69,20,61,39,30,36
9501,35,51,63,53,16,21,88,38,38,85,87,44,3,94,60,27
9502,95,83,98,91,2,32,34,58,24,77,76,42,57,50,17,44
9503,35,41,75,6,85,0,16,93,62,5,80,87,55,21,19,64
9504,59,77,72,69,26,26,38,18,41,80,46,61,45,32,33,7
9505,72,97,80,21,39,0,72,14,60,23,24,99,21,47,18,80
9506,27,50,16,52,17,5,38,12,2,83,33,70,92,62,47,90
9507,24,15,82,25,38,49,89,94,16,8,89,89,13,83,30,51
9508,1,57,6,95,73,20,28,84,50,59,27,66,12,12,16,90
9509,23,24,14,96,99,69,82,78,46,46,98,71,30,67,83,36
9510,27,21,68,26,11,43,84,64,79,69,72,84,54,3,84,13
9511,3,69,11,55,13,38,93,89,65,38,1,75,90,58,75,88
9512,24,82,71,18,87,5,16,83,94,43,22,47,86,5,76,37
9513,49,40,29,15,41,26,45,38,2,38,30,32,22,45,84,59
9514,35,98,23,65,17,94,56,8,40,64,37,20,48,57,97,24
9515,14,47,26,25,25,82,92,18,9,15,39,7,91,27,17,86
9516,96,64,7,89,36,93,68,77,10,1,26,59,8,9,99,44
9517,47,27,78,55,30,18,7,69,99,19,56,58,92,86,68,1
9518,42,78,86,96,7,59,1,0,93,41,1,85,94,78,70,11
9519,36,4,87,24,11,43,86,3,34,2,20,65,8,97,55,97
9520,99,31,97,42,30,78,72,25,85,25,34,82,43,24,50,45
9521,62,38,68,87,36,26,98,0,80,37,83,89,14,77,92,11
9522,67,55,23,98,6,46,89,55,52,73,19,35,3,7,17,33
9523,71,52,81,32,71,56,79,94,92,2,67,98,48,17,48,66
9524,94,22,25,95,48,89,22,6,64,44,47,95,14,15,53,22
9525,50,98,75,61,72,7,3,37,57,82,21,37,93,46,48,93
9526,66,74,70,29,33,62,98,94,58,72,46,67,33,37,51,23
9527,33,58,41,91,74,42,51,30,81,14,6,75,32,30,88,39
9528,41,68,75,90,85,3,49,28,47,13,91,44,75,52,21,93
9529,99,99,25,71,99,24,12,36,21,8,86,66,62,62,58,84
9530,32,43,68,32,6,70,21,2,49,80,11,83,96,5,94,88
9531,96,86,1,95,16,6,5,56,85,43,12,48,38,89,41,61
9532,27,16,44,84,99,43,79,68,37,79,32,45,41,95,17,98
9533,84,3,45,61,0,79,49,11,50,43,24,89,3,2,13,27
9534,91,88,89,84,19,25,57,18,95,61,3,57,29,0,94,25
9535,92,19,48,81,36,58,87,11,62,16,52,73,84,16,81,84
9536,84,54,60,72,47,28,19,83,76,31,44,28,0,74,6,17
9537,36,92,72,59,86,18,29,98,11,53,95,59,48,82,47,47
9538,52,79,23,5,4,66,79,13,94,25,42,66,15,12,44,95
9539,73,10,73,3,23,9,37,49,44,8,88,69,17,35,66,78
9540,97,71,69,91,58,18,14,49,15,24,23,16,16,90,1,88
9541,94,2,22,7,35,88,48,59,62,25,51,90,59,67,19,27
9542,60,62,77,90,83,67,51,61,56,15,13,28,68,30,32,87
9543,49,6,32,31,90,92,26,3,66,87,7,29,63,31,89,2
9544,18,8,93,82,1,76,69,97,50,67,46,27,24,20,99,83
9545,1,46,33,66,42,64,15,53,24,75,1,55,14,63,95,56
9546,31,39,75,57,84,14,43,64,53,67,59,87,73,44,10,40
9547,89,87,70,65,20,17,98,98,90,61,49,99,96,25,9,45
9548,4,22,40,75,40,13,82,90,88,67,60,73,10,59,37,78
9549,60,98,73,32,38,81,71,59,25,16,31,94,56,99,15,76
9550,72,7,96,92,55,37,5,37,43,60,37,85,11,33,98,85
9551,4,83,88,27,91,87,87,46,2,36,79,3,27,62,66,30
9552,53,97,22,23,49,38,98,98,88,26,51,50,22,44,64,20
9553,81,27,14,32,15,16,20,33,44,56,6,85,25,33,75,19
9554,43,15,98,17,79,72,85,95,18,8,18,61,5,98,26,14
9555,72,96,48,2,39,92,64,39,58,38,12,97,56,94,9,92
9556,75,32,39,61,41,43,75,63,77,67,5,51,54,84,16,5
9557,42,35,98,57,40,46,45,44,14,36,27,68,48,31,99,42
9558,9,23,4,42,24,18,22,76,31,23,92,84,8,40,12,81
9559,95,82,24,87,42,47,93,4,3,50,36,37,49,76,87,24
9560,29,21,70,93,74,57,82,30,66,60,42,63,96,49,4,12
9561,14,28,79,90,0,79,53,50,41,25,35,4,16,89,0,25
9562,43,35,56,83,40,30,33,20,41,97,13,93,46,18,4,95
9563,16,34,15,41,46,76,77,23,33,86,5,65,68,20,78,76
9564,51,9,19,85,6,90,78,75,81,92,39,13,64,27,64,16
9565,56,89,65,63,39,84,13,8,29,56,30,63,75,49,68,83
9566,23,98,61,74,4,58,29,4,93,20,4,81,99,15,6,42
9567,77,66,48,89,82,6,51,69,62,66,68,11,67,59,77,3
9568,6,70,5,36,5,99,61,17,92,11,37,31,47,4,64,3
9569,4,99,40,66,77,95,94,7,78,11,89,1,54,79,92,86
9570,62,29,94,89,31,83,36,45,75,59,23,86,42,94,56,92
9571,48,19,93,36,44,69,44,90,12,51,56,89,41,14,45,23
9572,18,65,74,20,12,45,43,48,3,15,86,26,48,61,47,1
9573,12,45,57,7,40,63,65,82,94,76,95,5,30,77,28,53
9574,82,61,22,80,59,13,93,35,93,62,49,48,79,25,70,16
9575,45,56,68,43,65,88,31,34,36,17,28,28,60,35,30,51
9576,89,32,87,27,46,56,22,36,72,2,65,12,65,60,89,91
9577,20,51,23,89,49,64,32,56,58,1,30,48,72,95,58,22
9578,45,8,59,11,32,73,22,33,94,26,21,60,21,22,29,53
9579,65,99,15,64,62,67,71,56,63,53,24,44,99,41,81,86
9580,10,38,54,81,74,37,37,82,97,71,61,91,6,58,28,93
9581,52,35,46,47,41,62,86,67,60,70,10,40,43,14,33,97
9582,90,37,4,22,46,59,53,71,18,66,51,68,69,9,89,80
9583,10,96,12,75,38,51,25,84,54,12,42,24,98,8,97,71
9584,64,90,4,77,70,67,46,87,57,84,22,63,25,46,68,57
9585,22,45,30,72,16,31,69,6,14,93,30,70,86,28,0,79
9586,70,7,96,46,40,55,95,84,77,39,3,97,2,45,60,8
9587,17,31,84,52,10,14,37,13,68,43,52,39,98,20,94,56
